date,Product,Sales,Price Discount,In-Store Promo,Catalogue Promo,Store End Promo,Google_Mobility,Covid_Flag,V_DAY,EASTER,CHRISTMAS
2018-08-26,SKU1,29976,0.0,1,0,0,0.0,0,0,0,0
2018-09-02,SKU1,52126,0.17,1,0,0,0.0,0,0,0,0
2018-09-09,SKU1,48279,0.17,0,1,0,0.0,0,0,0,0
2018-09-16,SKU1,86576,0.44,1,0,0,0.0,0,0,0,0
2018-09-23,SKU1,49548,0.17,1,0,0,0.0,0,0,0,0
2018-09-30,SKU1,67966,0.17,0,0,0,0.0,0,0,0,0
2018-10-07,SKU1,33433,0.0,0,0,0,0.0,0,0,0,0
2018-10-14,SKU1,31482,0.0,0,0,0,0.0,0,0,0,0
2018-10-21,SKU1,32196,0.0,0,0,0,0.0,0,0,0,0
2018-10-28,SKU1,32717,0.0,0,1,1,0.0,0,0,0,0
2018-11-04,SKU1,97972,0.44,1,0,1,0.0,0,0,0,0
2018-11-11,SKU1,51495,0.17,1,0,1,0.0,0,0,0,0
2018-11-18,SKU1,52048,0.17,0,1,1,0.0,0,0,0,0
2018-11-25,SKU1,52532,0.17,1,0,1,0.0,0,0,0,0
2018-12-02,SKU1,59037,0.17,0,1,1,0.0,0,0,0,1
2018-12-09,SKU1,109917,0.44,0,1,1,0.0,0,0,0,0
2018-12-16,SKU1,80431,0.28,0,1,1,0.0,0,0,0,0
2018-12-23,SKU1,174994,0.28,1,0,1,0.0,0,0,0,0
2018-12-30,SKU1,96211,0.28,0,0,0,0.0,0,0,0,0
2019-01-06,SKU1,40420,0.0,0,0,0,0.0,0,0,0,0
2019-01-13,SKU1,34603,0.0,1,0,1,0.0,0,0,0,0
2019-01-20,SKU1,48759,0.17,1,0,1,0.0,0,0,0,0
2019-01-27,SKU1,58215,0.17,0,0,0,0.0,0,0,0,0
2019-02-03,SKU1,30561,0.0,0,0,0,0.0,0,0,0,0
2019-02-10,SKU1,29867,0.0,1,0,1,0.0,0,1,0,0
2019-02-17,SKU1,48001,0.17,0,0,0,0.0,0,0,0,0
2019-02-24,SKU1,30016,0.0,0,0,0,0.0,0,0,0,0
2019-03-03,SKU1,30502,0.0,0,0,0,0.0,0,0,0,0
2019-03-10,SKU1,32103,0.0,0,0,0,0.0,0,0,0,0
2019-03-17,SKU1,29664,0.0,0,0,0,0.0,0,0,0,0
2019-03-24,SKU1,28997,0.0,1,0,0,0.0,0,0,0,0
2019-03-31,SKU1,52930,0.17,1,0,0,0.0,0,0,0,0
2019-04-07,SKU1,55859,0.17,1,0,0,0.0,0,0,1,0
2019-04-14,SKU1,59375,0.17,0,1,0,0.0,0,0,0,0
2019-04-21,SKU1,119393,0.44,0,0,0,0.0,0,0,0,0
2019-04-28,SKU1,31741,0.0,1,0,1,0.0,0,0,0,0
2019-05-05,SKU1,43820,0.17,1,0,1,0.0,0,0,0,0
2019-05-12,SKU1,46628,0.17,0,0,0,0.0,0,0,0,0
2019-05-19,SKU1,28457,0.0,1,0,1,0.0,0,0,0,0
2019-05-26,SKU1,40402,0.17,0,0,0,0.0,0,0,0,0
2019-06-02,SKU1,28521,0.0,0,1,0,0.0,0,0,0,0
2019-06-09,SKU1,85108,0.44,1,0,1,0.0,0,0,0,0
2019-06-16,SKU1,44596,0.17,0,0,0,0.0,0,0,0,0
2019-06-23,SKU1,30099,0.0,1,0,1,0.0,0,0,0,0
2019-06-30,SKU1,46193,0.17,0,0,0,0.0,0,0,0,0
2019-07-07,SKU1,31093,0.0,0,0,0,0.0,0,0,0,0
2019-07-14,SKU1,31099,0.0,0,0,0,0.0,0,0,0,0
2019-07-21,SKU1,31866,0.0,0,0,0,0.0,0,0,0,0
2019-07-28,SKU1,31386,0.0,0,0,0,0.0,0,0,0,0
2019-08-04,SKU1,29985,0.0,0,0,0,0.0,0,0,0,0
2019-08-11,SKU1,31628,0.0,0,0,0,0.0,0,0,0,0
2019-08-18,SKU1,33665,0.0,0,0,0,0.0,0,0,0,0
2019-08-25,SKU1,34550,0.0,0,0,0,0.0,0,0,0,0
2019-09-01,SKU1,36320,0.0,1,0,0,0.0,0,0,0,0
2019-09-08,SKU1,55431,0.17,1,0,0,0.0,0,0,0,0
2019-09-15,SKU1,57446,0.17,0,1,0,0.0,0,0,0,0
2019-09-22,SKU1,58872,0.17,1,0,0,0.0,0,0,0,0
2019-09-29,SKU1,69480,0.17,0,1,0,0.0,0,0,0,0
2019-10-06,SKU1,106885,0.44,0,0,0,0.0,0,0,0,0
2019-10-13,SKU1,36072,0.0,0,0,0,0.0,0,0,0,0
2019-10-20,SKU1,37454,0.0,0,0,0,0.0,0,0,0,0
2019-10-27,SKU1,37663,0.0,1,0,1,0.0,0,0,0,0
2019-11-03,SKU1,60365,0.17,1,0,0,0.0,0,0,0,0
2019-11-10,SKU1,67770,0.17,1,0,0,0.0,0,0,0,0
2019-11-17,SKU1,70327,0.17,1,0,0,0.0,0,0,0,0
2019-11-24,SKU1,72587,0.17,1,0,0,0.0,0,0,0,0
2019-12-01,SKU1,73956,0.17,0,1,0,0.0,0,0,0,1
2019-12-08,SKU1,82558,0.17,1,0,0,0.0,0,0,0,0
2019-12-15,SKU1,85762,0.17,0,1,0,0.0,0,0,0,0
2019-12-22,SKU1,258874,0.44,0,1,1,0.0,0,0,0,0
2019-12-29,SKU1,124261,0.44,0,1,1,0.0,0,0,0,0
2020-01-05,SKU1,41141,0.13,1,0,0,0.0,0,0,0,0
2020-01-12,SKU1,34303,0.04,1,0,0,0.0,0,0,0,0
2020-01-19,SKU1,47058,0.17,1,0,0,0.0,0,0,0,0
2020-01-26,SKU1,58185,0.17,0,0,0,0.0,0,0,0,0
2020-02-02,SKU1,30020,0.01,0,0,0,0.0,0,0,0,0
2020-02-09,SKU1,29239,0.01,1,0,1,2.36,1,0,0,0
2020-02-16,SKU1,45572,0.17,0,0,0,3.3,1,1,0,0
2020-02-23,SKU1,29275,0.01,0,0,0,3.9,1,0,0,0
2020-03-01,SKU1,35684,0.01,0,0,0,3.81,1,0,0,0
2020-03-08,SKU1,36955,0.01,0,0,0,3.01,1,0,0,0
2020-03-15,SKU1,56886,0.01,0,0,0,0.26,1,0,0,0
2020-03-22,SKU1,77842,0.0,0,0,0,-15.7,1,0,0,0
2020-03-29,SKU1,43707,0.01,0,0,0,-26.63,1,0,0,0
2020-04-05,SKU1,39473,0.01,0,1,0,-28.49,1,0,0,0
2020-04-12,SKU1,64685,0.17,0,0,0,-27.3,1,0,1,0
2020-04-19,SKU1,39290,0.02,1,0,1,-24.28,1,0,0,0
2020-04-26,SKU1,46829,0.17,0,0,0,-22.58,1,0,0,0
2020-05-03,SKU1,29536,0.01,0,0,0,-18.18,1,0,0,0
2020-05-10,SKU1,31836,0.01,0,0,0,-15.91,1,0,0,0
2020-05-17,SKU1,31406,0.01,0,0,0,-15.27,1,0,0,0
2020-05-24,SKU1,71971,0.45,0,0,0,-13.24,1,0,0,0
2020-05-31,SKU1,29177,0.03,0,0,0,-10.86,1,0,0,0
2020-06-07,SKU1,30877,0.01,0,0,0,-10.13,1,0,0,0
2020-06-14,SKU1,26244,0.01,0,0,0,-8.68,1,0,0,0
2020-06-21,SKU1,25445,0.01,0,0,0,-8.57,1,0,0,0
2020-06-28,SKU1,26410,0.01,0,0,0,-7.5,1,0,0,0
2020-07-05,SKU1,26925,0.01,0,0,0,-8.04,1,0,0,0
2020-07-12,SKU1,26973,0.01,0,0,0,-9.36,1,0,0,0
2020-07-19,SKU1,25749,0.01,0,0,0,-8.77,1,0,0,0
2020-07-26,SKU1,23891,0.01,0,0,0,-9.93,1,0,0,0
2020-08-02,SKU1,25792,0.01,0,0,0,-11.65,1,0,0,0
2020-08-09,SKU1,24543,0.01,0,0,0,-13.23,1,0,0,0
2020-08-16,SKU1,23744,0.01,0,0,0,-20.35,1,0,0,0
2020-08-23,SKU1,23606,0.01,0,0,0,-19.41,1,0,0,0
2020-08-30,SKU1,24346,0.01,1,0,0,-18.83,1,0,0,0
2020-09-06,SKU1,51946,0.17,1,0,0,-16.44,1,0,0,0
2020-09-13,SKU1,83565,0.44,1,0,0,-7.28,1,0,0,0
2020-09-20,SKU1,50780,0.18,1,0,0,-9.87,1,0,0,0
2020-09-27,SKU1,50644,0.17,1,0,0,-7.79,1,0,0,0
2020-10-04,SKU1,55980,0.17,1,0,0,-9.73,1,0,0,0
2020-10-11,SKU1,44587,0.17,1,0,0,-7.39,1,0,0,0
2020-10-18,SKU1,43976,0.17,1,0,0,-7.56,1,0,0,0
2020-10-25,SKU1,49593,0.17,0,0,0,-8.39,1,0,0,0
2020-11-01,SKU1,33267,0.01,1,0,1,-7.43,1,0,0,0
2020-11-08,SKU1,50159,0.17,1,0,1,-5.95,1,0,0,0
2020-11-15,SKU1,51369,0.17,1,0,1,-7.2,1,0,0,0
2020-11-22,SKU1,0,0.12,1,0,1,-5.96,1,0,0,0
2020-11-29,SKU1,0,0.16,1,0,1,-5.3,1,0,0,0
2020-12-06,SKU1,0,0.15,1,0,1,-4.38,1,0,0,0
2020-12-13,SKU1,0,0.14,1,0,1,-4.74,1,0,0,0
2020-12-20,SKU1,0,0.15,1,0,1,-10.27,1,0,0,1
2020-12-27,SKU1,0,0.15,1,0,0,-6.95,1,0,0,0
