date,Product,Sales,Price Discount,In-Store Promo,Catalogue Promo,Store End Promo,Google_Mobility,Covid_Flag,V_DAY,EASTER,CHRISTMAS
2019-03-17,SKU2,2744,0.0,0,0,0,0.0,0,0,0,0
2019-03-24,SKU2,2900,0.0,0,1,0,0.0,0,0,0,0
2019-03-31,SKU2,7817,0.25,0,0,0,0.0,0,0,0,0
2019-04-07,SKU2,2749,0.03,1,0,0,0.0,0,0,1,0
2019-04-14,SKU2,10895,0.25,0,0,0,0.0,0,0,0,0
2019-04-21,SKU2,2178,0.0,1,0,0,0.0,0,0,0,0
2019-04-28,SKU2,6349,0.25,0,0,0,0.0,0,0,0,0
2019-05-05,SKU2,2628,0.0,0,1,0,0.0,0,0,0,0
2019-05-12,SKU2,36674,0.5,1,0,0,0.0,0,0,0,0
2019-05-19,SKU2,6838,0.28,0,0,0,0.0,0,0,0,0
2019-05-26,SKU2,2598,0.0,0,1,0,0.0,0,0,0,0
2019-06-02,SKU2,6743,0.25,0,0,0,0.0,0,0,0,0
2019-06-09,SKU2,2423,0.0,0,0,0,0.0,0,0,0,0
2019-06-16,SKU2,2779,0.0,0,1,0,0.0,0,0,0,0
2019-06-23,SKU2,37065,0.5,1,0,0,0.0,0,0,0,0
2019-06-30,SKU2,5908,0.28,0,0,0,0.0,0,0,0,0
2019-07-07,SKU2,2349,0.0,0,0,0,0.0,0,0,0,0
2019-07-14,SKU2,2569,0.0,1,0,0,0.0,0,0,0,0
2019-07-21,SKU2,7718,0.25,0,0,0,0.0,0,0,0,0
2019-07-28,SKU2,2867,0.0,1,0,0,0.0,0,0,0,0
2019-08-04,SKU2,8486,0.25,0,0,0,0.0,0,0,0,0
2019-08-11,SKU2,3004,0.0,1,0,1,0.0,0,0,0,0
2019-08-18,SKU2,9897,0.25,0,0,0,0.0,0,0,0,0
2019-08-25,SKU2,2580,0.0,0,0,0,0.0,0,0,0,0
2019-09-01,SKU2,2743,0.0,1,0,0,0.0,0,0,0,0
2019-09-08,SKU2,7933,0.25,1,0,0,0.0,0,0,0,0
2019-09-15,SKU2,2748,0.03,1,0,0,0.0,0,0,0,0
2019-09-22,SKU2,7533,0.25,1,0,0,0.0,0,0,0,0
2019-09-29,SKU2,6829,0.25,1,0,0,0.0,0,0,0,0
2019-10-06,SKU2,2461,0.0,0,1,1,0.0,0,0,0,0
2019-10-13,SKU2,40111,0.5,1,0,0,0.0,0,0,0,0
2019-10-20,SKU2,7766,0.25,1,0,0,0.0,0,0,0,0
2019-10-27,SKU2,7209,0.25,0,0,0,0.0,0,0,0,0
2019-11-03,SKU2,2585,0.0,0,0,0,0.0,0,0,0,0
2019-11-10,SKU2,2907,0.0,0,0,0,0.0,0,0,0,0
2019-11-17,SKU2,3026,0.0,0,1,1,0.0,0,0,0,0
2019-11-24,SKU2,39870,0.5,1,0,0,0.0,0,0,0,0
2019-12-01,SKU2,7690,0.25,1,0,0,0.0,0,0,0,1
2019-12-08,SKU2,7215,0.25,0,0,0,0.0,0,0,0,0
2019-12-15,SKU2,2339,0.03,0,0,0,0.0,0,0,0,0
2019-12-22,SKU2,2178,0.0,0,0,0,0.0,0,0,0,0
2019-12-29,SKU2,1714,0.0,0,0,0,0.0,0,0,0,0
2020-01-05,SKU2,2506,0.01,0,0,0,0.0,0,0,0,0
2020-01-12,SKU2,2870,0.01,1,0,0,0.0,0,0,0,0
2020-01-19,SKU2,7374,0.25,0,1,0,0.0,0,0,0,0
2020-01-26,SKU2,30409,0.5,1,0,0,0.0,0,0,0,0
2020-02-02,SKU2,5152,0.15,1,0,0,0.0,0,0,0,0
2020-02-09,SKU2,6993,0.25,0,0,0,2.36,1,0,0,0
2020-02-16,SKU2,2857,0.01,1,0,0,3.3,1,1,0,0
2020-02-23,SKU2,9823,0.26,1,0,0,3.9,1,0,0,0
2020-03-01,SKU2,9807,0.26,0,0,0,3.81,1,0,0,0
2020-03-08,SKU2,3759,0.01,0,0,0,3.01,1,0,0,0
2020-03-15,SKU2,5999,0.01,0,0,0,0.26,1,0,0,0
2020-03-22,SKU2,5403,0.0,0,0,0,-15.7,1,0,0,0
2020-03-29,SKU2,4258,0.01,0,0,0,-26.63,1,0,0,0
2020-04-05,SKU2,3719,0.01,0,0,0,-28.49,1,0,0,0
2020-04-12,SKU2,2914,0.01,0,0,0,-27.3,1,0,1,0
2020-04-19,SKU2,3275,0.01,0,0,0,-24.28,1,0,0,0
2020-04-26,SKU2,3251,0.01,0,0,0,-22.58,1,0,0,0
2020-05-03,SKU2,3189,0.01,0,0,0,-18.18,1,0,0,0
2020-05-10,SKU2,3298,0.01,0,0,0,-15.91,1,0,0,0
2020-05-17,SKU2,3411,0.01,0,0,0,-15.27,1,0,0,0
2020-05-24,SKU2,3424,0.01,0,0,0,-13.24,1,0,0,0
2020-05-31,SKU2,3416,0.01,0,0,0,-10.86,1,0,0,0
2020-06-07,SKU2,3181,0.01,0,0,0,-10.13,1,0,0,0
2020-06-14,SKU2,3339,0.01,0,0,0,-8.68,1,0,0,0
2020-06-21,SKU2,3425,0.01,0,0,0,-8.57,1,0,0,0
2020-06-28,SKU2,3279,0.01,0,0,0,-7.5,1,0,0,0
2020-07-05,SKU2,3267,0.02,0,0,0,-8.04,1,0,0,0
2020-07-12,SKU2,3154,0.01,1,0,0,-9.36,1,0,0,0
2020-07-19,SKU2,8340,0.26,0,0,0,-8.77,1,0,0,0
2020-07-26,SKU2,3076,0.02,1,0,0,-9.93,1,0,0,0
2020-08-02,SKU2,7732,0.26,0,0,0,-11.65,1,0,0,0
2020-08-09,SKU2,3210,0.02,1,0,0,-13.23,1,0,0,0
2020-08-16,SKU2,34327,0.5,1,0,0,-20.35,1,0,0,0
2020-08-23,SKU2,7910,0.27,0,0,0,-19.41,1,0,0,0
2020-08-30,SKU2,3170,0.02,1,0,0,-18.83,1,0,0,0
2020-09-06,SKU2,8152,0.26,0,0,0,-16.44,1,0,0,0
2020-09-13,SKU2,3081,0.02,0,0,0,-7.28,1,0,0,0
2020-09-20,SKU2,3322,0.01,1,0,0,-9.87,1,0,0,0
2020-09-27,SKU2,8123,0.25,0,0,0,-7.79,1,0,0,0
2020-10-04,SKU2,3160,0.02,0,1,1,-9.73,1,0,0,0
2020-10-11,SKU2,40169,0.5,1,0,0,-7.39,1,0,0,0
2020-10-18,SKU2,8102,0.27,1,0,0,-7.56,1,0,0,0
2020-10-25,SKU2,8143,0.26,0,0,0,-8.39,1,0,0,0
2020-11-01,SKU2,3062,0.02,1,0,0,-7.43,1,0,0,0
2020-11-08,SKU2,22460,0.5,0,0,0,-5.95,1,0,0,0
2020-11-15,SKU2,3464,0.05,1,0,0,-7.2,1,0,0,0
2020-11-22,SKU2,0,0.27,1,0,0,-5.96,1,0,0,0
2020-11-29,SKU2,0,0.23,1,0,0,-5.3,1,0,0,0
2020-12-06,SKU2,0,0.22,0,0,0,-4.38,1,0,0,0
2020-12-13,SKU2,0,0.22,0,0,0,-4.74,1,0,0,0
2020-12-20,SKU2,0,0.25,0,0,0,-10.27,1,0,0,1
2020-12-27,SKU2,0,0.21,0,0,0,-6.95,1,0,0,0
