date,Product,Sales,Price Discount,In-Store Promo,Catalogue Promo,Store End Promo,Google_Mobility,Covid_Flag,V_DAY,EASTER,CHRISTMAS
2019-11-17,SKU5,6453,0.0,1,0,0,0.0,0,0,0,0
2019-11-24,SKU5,13577,0.25,0,0,0,0.0,0,0,0,0
2019-12-01,SKU5,6516,0.0,1,0,0,0.0,0,0,0,1
2019-12-08,SKU5,13941,0.25,0,0,0,0.0,0,0,0,0
2019-12-15,SKU5,6751,0.0,1,0,0,0.0,0,0,0,0
2019-12-22,SKU5,17296,0.25,1,0,0,0.0,0,0,0,0
2019-12-29,SKU5,8011,0.25,1,0,0,0.0,0,0,0,0
2020-01-05,SKU5,5482,0.05,0,0,0,0.0,0,0,0,0
2020-01-12,SKU5,5396,0.0,0,0,0,0.0,0,0,0,0
2020-01-19,SKU5,5579,0.0,0,0,0,0.0,0,0,0,0
2020-01-26,SKU5,6020,0.0,1,0,1,0.0,0,0,0,0
2020-02-02,SKU5,11446,0.25,1,0,0,0.0,0,0,0,0
2020-02-09,SKU5,13686,0.25,0,0,0,2.36,1,0,0,0
2020-02-16,SKU5,5999,0.01,0,0,0,3.3,1,1,0,0
2020-02-23,SKU5,5666,0.0,0,0,0,3.9,1,0,0,0
2020-03-01,SKU5,5719,0.01,0,0,0,3.81,1,0,0,0
2020-03-08,SKU5,6201,0.0,0,0,0,3.01,1,0,0,0
2020-03-15,SKU5,6808,0.01,1,0,0,0.26,1,0,0,0
2020-03-22,SKU5,9327,0.25,0,0,0,-15.7,1,0,0,0
2020-03-29,SKU5,8379,0.01,1,0,0,-26.63,1,0,0,0
2020-04-05,SKU5,16928,0.25,0,1,0,-28.49,1,0,0,0
2020-04-12,SKU5,21732,0.38,0,0,0,-27.3,1,0,1,0
2020-04-19,SKU5,7098,0.03,0,0,0,-24.28,1,0,0,0
2020-04-26,SKU5,6955,0.01,1,0,1,-22.58,1,0,0,0
2020-05-03,SKU5,20491,0.38,0,0,0,-18.18,1,0,0,0
2020-05-10,SKU5,8974,0.02,0,0,0,-15.91,1,0,0,0
2020-05-17,SKU5,61753,0.5,0,0,0,-15.27,1,0,0,0
2020-05-24,SKU5,14153,0.27,0,0,0,-13.24,1,0,0,0
2020-05-31,SKU5,14048,0.26,0,0,0,-10.86,1,0,0,0
2020-06-07,SKU5,7903,0.01,1,0,0,-10.13,1,0,0,0
2020-06-14,SKU5,12949,0.26,0,0,0,-8.68,1,0,0,0
2020-06-21,SKU5,7074,0.01,1,0,0,-8.57,1,0,0,0
2020-06-28,SKU5,15787,0.26,1,0,0,-7.5,1,0,0,0
2020-07-05,SKU5,15044,0.26,0,0,0,-8.04,1,0,0,0
2020-07-12,SKU5,8282,0.01,0,1,0,-9.36,1,0,0,0
2020-07-19,SKU5,73058,0.51,1,0,0,-8.77,1,0,0,0
2020-07-26,SKU5,19258,0.38,1,0,0,-9.93,1,0,0,0
2020-08-02,SKU5,34540,0.5,0,1,0,-11.65,1,0,0,0
2020-08-09,SKU5,43900,0.51,0,0,0,-13.23,1,0,0,0
2020-08-16,SKU5,8048,0.05,0,1,1,-20.35,1,0,0,0
2020-08-23,SKU5,40956,0.5,0,0,0,-19.41,1,0,0,0
2020-08-30,SKU5,7271,0.04,1,0,0,-18.83,1,0,0,0
2020-09-06,SKU5,20715,0.38,0,0,0,-16.44,1,0,0,0
2020-09-13,SKU5,6975,0.02,0,0,0,-7.28,1,0,0,0
2020-09-20,SKU5,7231,0.01,0,0,0,-9.87,1,0,0,0
2020-09-27,SKU5,7236,0.01,0,0,0,-7.79,1,0,0,0
2020-10-04,SKU5,7525,0.01,0,1,0,-9.73,1,0,0,0
2020-10-11,SKU5,36651,0.5,1,0,1,-7.39,1,0,0,0
2020-10-18,SKU5,19436,0.38,1,0,0,-7.56,1,0,0,0
2020-10-25,SKU5,19392,0.38,0,1,0,-8.39,1,0,0,0
2020-11-01,SKU5,32410,0.5,0,0,0,-7.43,1,0,0,0
2020-11-08,SKU5,6887,0.05,0,0,0,-5.95,1,0,0,0
2020-11-15,SKU5,6059,0.01,1,0,0,-7.2,1,0,0,0
2020-11-22,SKU5,0,0.38,1,0,0,-5.96,1,0,0,0
2020-11-29,SKU5,0,0.28,0,0,0,-5.3,1,0,0,0
2020-12-06,SKU5,0,0.27,1,0,0,-4.38,1,0,0,0
2020-12-13,SKU5,0,0.25,1,0,0,-4.74,1,0,0,0
2020-12-20,SKU5,0,0.21,1,0,0,-10.27,1,0,0,1
2020-12-27,SKU5,0,0.23,0,0,0,-6.95,1,0,0,0
