date,Product,Sales,Price Discount,In-Store Promo,Catalogue Promo,Store End Promo,Google_Mobility,Covid_Flag,V_DAY,EASTER,CHRISTMAS
2018-11-18,SKU6,40660.0,0.38,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-25,SKU6,25478.0,0.28,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-02,SKU6,39116.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-09,SKU6,12783.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-16,SKU6,38557.0,0.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-23,SKU6,33821.0,0.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30,SKU6,7158.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06,SKU6,7148.0,0.07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-13,SKU6,26272.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-20,SKU6,8741.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-27,SKU6,32245.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-03,SKU6,10101.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,SKU6,37295.0,0.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-02-17,SKU6,11422.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-02-24,SKU6,20031.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-03,SKU6,9715.0,0.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-03-10,SKU6,21482.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-17,SKU6,10329.0,0.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-03-24,SKU6,112451.0,0.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-03-31,SKU6,23003.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-07,SKU6,33932.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-04-14,SKU6,8850.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-04-21,SKU6,19724.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28,SKU6,6545.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-05-05,SKU6,21279.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-12,SKU6,9373.0,0.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-05-19,SKU6,86119.0,0.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-05-26,SKU6,27378.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,SKU6,34735.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,SKU6,10571.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-06-16,SKU6,26709.0,0.38,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,SKU6,24578.0,0.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,SKU6,38589.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-07,SKU6,11271.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-14,SKU6,103831.0,0.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-07-21,SKU6,26567.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,SKU6,37663.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04,SKU6,13397.0,0.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-08-11,SKU6,40295.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-18,SKU6,13056.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,SKU6,36294.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,SKU6,12320.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,SKU6,42182.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,SKU6,12848.0,0.07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-09-22,SKU6,103617.0,0.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
